"Report Date","Borough","Community Districts","Census Type","Adult Family Commercial Hotel","Adult Family Shelter","Adult Shelter","Adult Shelter Commercial Hotel","Family Cluster","Family with Children Commercial Hotel","Family with Children Shelter"
"07/31/2021","Queens","3","Individuals",,,,"478",,,"639"
"07/31/2021","Queens","2","Individuals",,"206",,"84",,"107","200"
"07/31/2021","Queens","1","Individuals",,,"156","688",,,"317"
"07/31/2021","Manhattan","12","Individuals",,,"227",,,,
"07/31/2021","Manhattan","11","Individuals",,,"984",,,,"457"
"07/31/2021","Manhattan","10","Individuals",,,"570",,,,"523"
"07/31/2021","Manhattan","9","Individuals",,,,,,,"516"
"07/31/2021","Manhattan","8","Individuals",,,"41",,,,
"07/31/2021","Manhattan","7","Individuals",,"204","156","125",,,"516"
"07/31/2021","Manhattan","6","Individuals",,,"481","104",,,
"07/31/2021","Manhattan","5","Individuals",,"248",,"199",,"1,050","294"
"07/31/2021","Manhattan","4","Individuals",,,"253","16",,"484",
"07/31/2021","Manhattan","3","Individuals",,,"249","265",,,"298"
"07/31/2021","Manhattan","1","Individuals",,,,"217",,"66",
"07/31/2021","Brooklyn","18","Individuals",,"321",,,,,"475"
"07/31/2021","Brooklyn","17","Individuals",,,,"132",,,"790"
"07/31/2021","Brooklyn","16","Individuals",,,"331","526",,"53","2,047"
"07/31/2021","Brooklyn","15","Individuals",,,,,,,"124"
"07/31/2021","Brooklyn","14","Individuals",,,,,,,"91"
"07/31/2021","Brooklyn","13","Individuals",,,,"64",,,"123"
"07/31/2021","Brooklyn","12","Individuals",,,"100",,,,"137"
"07/31/2021","Brooklyn","11","Individuals",,,,,,,
"07/31/2021","Brooklyn","10","Individuals",,,,,,,
"07/31/2021","Brooklyn","9","Individuals",,,"125",,,,"377"
"07/31/2021","Brooklyn","8","Individuals",,,"97","86",,,"326"
"07/31/2021","Brooklyn","7","Individuals",,,"185","673",,,"81"
"07/31/2021","Brooklyn","6","Individuals",,"111","163","397",,,"363"
"07/31/2021","Brooklyn","5","Individuals",,,"563","323",,"57","359"
"07/31/2021","Brooklyn","4","Individuals",,,"288","189",,,"795"
"07/31/2021","Brooklyn","3","Individuals",,,"446","38",,,"275"
"07/31/2021","Brooklyn","2","Individuals",,"90","205","250",,,"57"
"07/31/2021","Brooklyn","1","Individuals",,"141","533","48",,,
"07/31/2021","Bronx","12","Individuals",,,"105","124",,,"270"
"07/31/2021","Bronx","11","Individuals",,,,,,,
"07/31/2021","Bronx","10","Individuals",,,,,,,"570"
"07/31/2021","Bronx","9","Individuals",,,"192",,,,"1,056"
"07/31/2021","Bronx","8","Individuals",,,,,,,"214"
"07/31/2021","Bronx","7","Individuals",,"76","599",,,,"291"
"07/31/2021","Bronx","6","Individuals",,"54","49",,,,"1,917"
"07/31/2021","Bronx","5","Individuals",,"157","213",,"117",,"1,220"
"07/31/2021","Bronx","4","Individuals",,,"337","77","109",,"2,080"
"07/31/2021","Bronx","3","Individuals",,"84","354","214",,,"811"
"07/31/2021","Bronx","2","Individuals",,"152","0",,"58",,"899"
"07/31/2021","Bronx","1","Individuals",,,"240","168",,,"1,053"
"06/30/2021","Bronx","2","Individuals",,"160",,,"143",,"893"
"06/30/2021","Staten Island","3","Individuals",,,,,,,
"06/30/2021","Staten Island","2","Individuals",,,,,,,
"06/30/2021","Staten Island","1","Individuals",,,,,,,"58"
"06/30/2021","Queens","14","Individuals",,"287",,"180",,"80","136"
"06/30/2021","Queens","13","Individuals",,,,"583",,"87","766"
"06/30/2021","Queens","12","Individuals",,"174","129","705",,,"1,281"
"06/30/2021","Queens","11","Individuals",,,,,,,
"06/30/2021","Queens","10","Individuals","292",,"164","59",,"174",
"06/30/2021","Queens","9","Individuals",,,,,,,
"06/30/2021","Queens","8","Individuals",,,,,,,"293"
"06/30/2021","Queens","7","Individuals",,,"102","190",,"34",
"06/30/2021","Queens","6","Individuals",,,,,,,
"06/30/2021","Queens","5","Individuals",,,"98",,,,
"06/30/2021","Queens","4","Individuals",,,,"254",,,"492"
"06/30/2021","Queens","3","Individuals",,,,"404",,,"630"
"06/30/2021","Queens","2","Individuals",,"222",,"109",,"181","195"
"06/30/2021","Queens","1","Individuals",,,"118","837",,,"299"
"06/30/2021","Manhattan","12","Individuals",,,"208",,,,
"06/30/2021","Manhattan","11","Individuals",,,"862",,,,"468"
"06/30/2021","Manhattan","10","Individuals",,,"402",,,,"538"
"06/30/2021","Manhattan","9","Individuals",,,,,,,"506"
"06/30/2021","Manhattan","8","Individuals",,,"35","28",,,
"06/30/2021","Manhattan","7","Individuals",,"198","130","384",,,"512"
"06/30/2021","Manhattan","6","Individuals",,,"380","319",,,
"06/30/2021","Manhattan","5","Individuals",,"266",,"1,038",,"1,127","288"
"06/30/2021","Manhattan","4","Individuals",,,"112","1,094",,"539",
"06/30/2021","Manhattan","3","Individuals",,,"236","248",,,"314"
"06/30/2021","Bronx","1","Individuals",,,"220","172",,,"1,019"
"06/30/2021","Manhattan","2","Individuals",,,,"194",,,
"06/30/2021","Manhattan","1","Individuals",,,,"177",,"76",
"06/30/2021","Brooklyn","18","Individuals",,"342",,,,,"521"
"06/30/2021","Brooklyn","17","Individuals",,,,"127",,,"764"
"06/30/2021","Brooklyn","16","Individuals",,,"245","521",,"65","2,025"
"06/30/2021","Brooklyn","15","Individuals",,,,,,,"123"
"06/30/2021","Brooklyn","14","Individuals",,,,,,,"78"
"06/30/2021","Brooklyn","13","Individuals",,,,"67",,,"74"
"06/30/2021","Brooklyn","12","Individuals",,,,"97",,,"136"
"06/30/2021","Brooklyn","11","Individuals",,,,,,,
"06/30/2021","Brooklyn","10","Individuals",,,,,,,
"06/30/2021","Brooklyn","9","Individuals",,,"111",,,,"384"
"06/30/2021","Brooklyn","8","Individuals",,,"175","86",,,"343"
"06/30/2021","Brooklyn","7","Individuals",,,"181","722",,,"54"
"06/30/2021","Brooklyn","6","Individuals",,"116","141","406",,,"352"
"06/30/2021","Brooklyn","5","Individuals",,,"388","361",,"75","392"
"06/30/2021","Brooklyn","4","Individuals",,,"133","266",,,"791"
"06/30/2021","Brooklyn","3","Individuals",,,"204","103",,,"275"
"06/30/2021","Brooklyn","2","Individuals",,"80","91","285",,,"60"
"06/30/2021","Brooklyn","1","Individuals",,"136","437","65",,,
"06/30/2021","Bronx","12","Individuals",,,"72","137",,,"272"
"06/30/2021","Bronx","11","Individuals",,,,,,,
"06/30/2021","Bronx","10","Individuals",,,,,,,"533"
"06/30/2021","Bronx","9","Individuals",,,"78",,,,"1,025"
"06/30/2021","Bronx","8","Individuals",,,,,,,"218"
"06/30/2021","Bronx","7","Individuals",,"69","339",,"123",,"285"
"06/30/2021","Bronx","6","Individuals",,"58","24",,,,"1,890"
"06/30/2021","Bronx","5","Individuals",,"159","64",,"550",,"1,235"
"06/30/2021","Bronx","4","Individuals",,,"287","97","667",,"2,139"
"06/30/2021","Bronx","3","Individuals",,"90","307","193",,,"837"
"05/31/2021","Manhattan","1","Individuals",,,,"235",,"80",
"05/31/2021","Staten Island","3","Individuals",,,,,,,
"05/31/2021","Staten Island","2","Individuals",,,,,,,
"05/31/2021","Staten Island","1","Individuals",,,,,,,"90"
"05/31/2021","Queens","14","Individuals",,"288",,"184",,"93","134"
"05/31/2021","Queens","13","Individuals",,,,"582",,"66","708"
"05/31/2021","Queens","12","Individuals",,"175","135","758",,,"1,269"
"05/31/2021","Queens","11","Individuals",,,,,,,
"05/31/2021","Queens","10","Individuals","310",,"168","56",,"235",
"05/31/2021","Queens","9","Individuals",,,,,,,
"05/31/2021","Queens","8","Individuals",,,,,,,"304"
"05/31/2021","Queens","7","Individuals",,,"90","194",,"65",
"05/31/2021","Queens","6","Individuals",,,,,,,
"05/31/2021","Queens","5","Individuals",,,"93",,,,
"05/31/2021","Queens","4","Individuals",,,,"241",,,"493"
"05/31/2021","Queens","3","Individuals",,,,"348",,,"639"
"05/31/2021","Queens","2","Individuals",,"227",,"105",,"208","187"
"05/31/2021","Queens","1","Individuals",,,"114","845",,"108","286"
"05/31/2021","Manhattan","12","Individuals",,,"208",,,,
"05/31/2021","Manhattan","11","Individuals",,,"762",,,,"462"
"05/31/2021","Manhattan","10","Individuals",,,"321",,,,"526"
"05/31/2021","Manhattan","9","Individuals",,,,,,,"598"
"05/31/2021","Manhattan","8","Individuals",,,"37","294",,,
"05/31/2021","Manhattan","7","Individuals",,"198","127","518",,,"550"
"05/31/2021","Manhattan","6","Individuals",,,"382","450",,,
"05/31/2021","Manhattan","5","Individuals",,"260",,"1,744",,"1,289","273"
"05/31/2021","Manhattan","4","Individuals",,,,"1,434",,"573",
"05/31/2021","Manhattan","3","Individuals",,,"100","527",,"113","324"
"05/31/2021","Manhattan","2","Individuals",,,,"191",,,
"05/31/2021","Brooklyn","18","Individuals",,"326",,,,,"538"
"05/31/2021","Brooklyn","17","Individuals",,,,"126",,,"601"
"05/31/2021","Brooklyn","16","Individuals",,,"123","512",,"69","1,925"
"05/31/2021","Brooklyn","15","Individuals",,,,,,,"135"
"05/31/2021","Brooklyn","14","Individuals",,,,,,,"75"
"05/31/2021","Brooklyn","13","Individuals",,,,"70",,,"16"
"05/31/2021","Brooklyn","12","Individuals",,,,"98",,,"128"
"05/31/2021","Brooklyn","11","Individuals",,,,,,,
"05/31/2021","Brooklyn","10","Individuals",,,,,,,
"05/31/2021","Brooklyn","9","Individuals",,,"106",,,,"392"
"05/31/2021","Brooklyn","8","Individuals",,,"170","83",,,"406"
"05/31/2021","Brooklyn","7","Individuals",,,"181","694",,,"43"
"05/31/2021","Brooklyn","6","Individuals",,"116","117","405",,,"320"
"05/31/2021","Brooklyn","5","Individuals",,,"380","347",,"68","356"
"05/31/2021","Brooklyn","4","Individuals",,,"131","266",,,"814"
"05/31/2021","Brooklyn","3","Individuals",,,"30","103",,"84","266"
"05/31/2021","Brooklyn","2","Individuals",,"94","98","299",,,"51"
"05/31/2021","Brooklyn","1","Individuals",,"137","260","163",,"67",
"05/31/2021","Bronx","12","Individuals",,,"71","138",,,"250"
"05/31/2021","Bronx","11","Individuals",,,,,,,
"05/31/2021","Bronx","10","Individuals",,,,,,,"536"
"05/31/2021","Bronx","9","Individuals",,,"75",,,,"957"
"05/31/2021","Bronx","8","Individuals",,,,,,,"218"
"05/31/2021","Bronx","7","Individuals",,"82","95",,"120",,"279"
"05/31/2021","Bronx","6","Individuals",,"63","28",,,,"1,932"
"05/31/2021","Bronx","5","Individuals",,"165",,,"527",,"1,177"
"05/31/2021","Bronx","4","Individuals",,,"205","100","618",,"2,040"
"05/31/2021","Bronx","3","Individuals",,"94","298","181",,,"1,172"
"05/31/2021","Bronx","2","Individuals",,"170","0",,"154",,"881"
"05/31/2021","Bronx","1","Individuals",,,"225","162",,,"1,052"
"04/30/2021","Manhattan","2","Individuals",,,,"193",,,
"04/30/2021","Staten Island","3","Individuals",,,,,,,
"04/30/2021","Staten Island","2","Individuals",,,,,,,
"04/30/2021","Staten Island","1","Individuals",,,,,,,"81"
"04/30/2021","Queens","14","Individuals",,"289",,"178",,"64","134"
"04/30/2021","Queens","13","Individuals",,,,"575",,"151","743"
"04/30/2021","Queens","12","Individuals",,"183","148","898",,,"1,226"
"04/30/2021","Queens","11","Individuals",,,,,,,
"04/30/2021","Queens","10","Individuals","320",,"155","56",,"251",
"04/30/2021","Queens","9","Individuals",,,,,,,
"04/30/2021","Queens","8","Individuals",,,,,,,"305"
"04/30/2021","Queens","7","Individuals",,,"91","200",,"78",
"04/30/2021","Queens","6","Individuals",,,,,,,
"04/30/2021","Queens","5","Individuals",,,"97",,,,
"04/30/2021","Queens","4","Individuals",,,,"234",,,"487"
"04/30/2021","Queens","3","Individuals",,,,"378",,,"664"
"04/30/2021","Queens","2","Individuals",,"247",,"111",,"233","182"
"04/30/2021","Queens","1","Individuals",,,"112","862",,"150","300"
"04/30/2021","Manhattan","12","Individuals",,,"199",,,,
"04/30/2021","Manhattan","11","Individuals",,,"732",,,,"437"
"04/30/2021","Manhattan","10","Individuals",,,"325",,,,"676"
"04/30/2021","Manhattan","9","Individuals",,,,,,,"616"
"04/30/2021","Manhattan","8","Individuals",,,"38","300",,,
"04/30/2021","Manhattan","7","Individuals",,"204","127","518",,,"529"
"04/30/2021","Manhattan","6","Individuals",,,"446","470",,,
"04/30/2021","Manhattan","5","Individuals",,"274",,"1,712",,"1,408","284"
"04/30/2021","Manhattan","4","Individuals",,,"0","1,442",,"555",
"04/30/2021","Manhattan","3","Individuals",,,"108","523",,"149","323"
"04/30/2021","Manhattan","1","Individuals",,,,"236",,"97",
"04/30/2021","Brooklyn","18","Individuals",,"320",,,,,"564"
"04/30/2021","Brooklyn","17","Individuals",,,,"125",,,"632"
"04/30/2021","Brooklyn","16","Individuals",,,"124","517",,"64","2,049"
"04/30/2021","Brooklyn","15","Individuals",,,,,,,"127"
"04/30/2021","Brooklyn","14","Individuals",,,,,,,"75"
"04/30/2021","Brooklyn","13","Individuals",,,,"65",,,"10"
"04/30/2021","Brooklyn","12","Individuals",,,,"95",,,"139"
"04/30/2021","Brooklyn","11","Individuals",,,,,,,
"04/30/2021","Brooklyn","10","Individuals",,,,,,,
"04/30/2021","Brooklyn","9","Individuals",,,"105",,,,"406"
"04/30/2021","Brooklyn","8","Individuals",,,"130","84",,,"418"
"04/30/2021","Brooklyn","7","Individuals",,,"182","725",,,"11"
"04/30/2021","Brooklyn","6","Individuals",,"118","124","405",,,"319"
"04/30/2021","Brooklyn","5","Individuals",,,"391","356",,"71","371"
"04/30/2021","Brooklyn","4","Individuals",,,"126","272",,,"790"
"04/30/2021","Brooklyn","3","Individuals",,,"31","100",,"98","263"
"04/30/2021","Brooklyn","2","Individuals",,"100","103","297",,,"56"
"04/30/2021","Brooklyn","1","Individuals",,"143","263","222",,"81",
"04/30/2021","Bronx","12","Individuals",,,"69","132",,,"272"
"04/30/2021","Bronx","11","Individuals",,,,,,,
"04/30/2021","Bronx","10","Individuals",,,,,,,"557"
"04/30/2021","Bronx","9","Individuals",,,"74",,,,"945"
"04/30/2021","Bronx","8","Individuals",,,,,,,"206"
"04/30/2021","Bronx","7","Individuals",,"86","98",,"100",,"296"
"04/30/2021","Bronx","6","Individuals",,"72","25",,,,"1,919"
"04/30/2021","Bronx","5","Individuals",,"189",,,"536",,"1,165"
"04/30/2021","Bronx","4","Individuals",,,"199","100","556",,"2,093"
"04/30/2021","Bronx","3","Individuals",,"88","289","180",,,"1,266"
"04/30/2021","Bronx","2","Individuals",,"176","0",,"173",,"879"
"04/30/2021","Bronx","1","Individuals",,,"216","173",,,"1,038"
"03/31/2021","Bronx","3","Individuals",,"90","305","169",,,"1,315"
"03/31/2021","Staten Island","3","Individuals",,,,,,,
"03/31/2021","Staten Island","2","Individuals",,,,,,,
"03/31/2021","Staten Island","1","Individuals",,,,,,,"102"
"03/31/2021","Queens","14","Individuals",,"296",,"187",,"97","138"
"03/31/2021","Queens","13","Individuals",,,,"583",,"168","801"
"03/31/2021","Queens","12","Individuals",,"189","160","958",,,"1,267"
"03/31/2021","Queens","11","Individuals",,,,,,,
"03/31/2021","Queens","10","Individuals","328",,"159","59",,"269",
"03/31/2021","Queens","9","Individuals",,,,,,,
"03/31/2021","Queens","8","Individuals",,,,,,,"310"
"03/31/2021","Queens","7","Individuals",,,"98","197",,"79",
"03/31/2021","Queens","6","Individuals",,,,,,,
"03/31/2021","Queens","5","Individuals",,,"97",,,,
"03/31/2021","Queens","4","Individuals",,,,"216",,,"494"
"03/31/2021","Queens","3","Individuals",,,,"418",,,"706"
"03/31/2021","Queens","2","Individuals",,"262",,"108",,"295","175"
"03/31/2021","Queens","1","Individuals",,,"115","875",,"137","304"
"03/31/2021","Manhattan","12","Individuals",,,"220",,,"87",
"03/31/2021","Manhattan","11","Individuals",,,"725",,,,"454"
"03/31/2021","Manhattan","10","Individuals",,,"331",,,,"707"
"03/31/2021","Manhattan","9","Individuals",,,,,,,"621"
"03/31/2021","Manhattan","8","Individuals",,,"39","300",,,
"03/31/2021","Manhattan","7","Individuals",,"204","126","559",,,"566"
"03/31/2021","Manhattan","6","Individuals",,,"471","460",,,
"03/31/2021","Manhattan","5","Individuals",,"288",,"1,725",,"1,419","322"
"03/31/2021","Manhattan","4","Individuals",,,,"1,533",,"546",
"03/31/2021","Manhattan","3","Individuals",,,"114","526",,"157","328"
"03/31/2021","Bronx","2","Individuals",,"174","0",,"183",,"887"
"03/31/2021","Manhattan","2","Individuals",,,,"196",,,
"03/31/2021","Bronx","1","Individuals",,,"216","176",,,"1,050"
"03/31/2021","Manhattan","1","Individuals",,,,"241",,"96",
"03/31/2021","Brooklyn","18","Individuals",,"328",,,,,"589"
"03/31/2021","Brooklyn","17","Individuals",,,,"131",,,"625"
"03/31/2021","Brooklyn","16","Individuals",,,"126","505",,"56","2,133"
"03/31/2021","Brooklyn","15","Individuals",,,,,,,"139"
"03/31/2021","Brooklyn","14","Individuals",,,,,,,"69"
"03/31/2021","Brooklyn","13","Individuals",,,,"65",,,"2"
"03/31/2021","Brooklyn","12","Individuals",,,,"93",,,"140"
"03/31/2021","Brooklyn","11","Individuals",,,,,,,
"03/31/2021","Brooklyn","10","Individuals",,,,,,,
"03/31/2021","Brooklyn","9","Individuals",,,"112",,,,"403"
"03/31/2021","Brooklyn","8","Individuals",,,"151","85",,,"422"
"03/31/2021","Brooklyn","7","Individuals",,,"183","731",,,
"03/31/2021","Brooklyn","6","Individuals",,"116","114","415",,,"325"
"03/31/2021","Brooklyn","5","Individuals",,,"396","369",,"79","383"
"03/31/2021","Brooklyn","4","Individuals",,,"126","278",,,"793"
"03/31/2021","Brooklyn","3","Individuals",,,"31","100",,"123","300"
"03/31/2021","Brooklyn","2","Individuals",,"86","104","298",,,"58"
"03/31/2021","Brooklyn","1","Individuals",,"143","303","230",,"86",
"03/31/2021","Bronx","12","Individuals",,,"72","140",,,"263"
"03/31/2021","Bronx","11","Individuals",,,,,,,
"03/31/2021","Bronx","10","Individuals",,,,,,,"572"
"03/31/2021","Bronx","9","Individuals",,,"75",,,,"863"
"03/31/2021","Bronx","8","Individuals",,,,,,,"212"
"03/31/2021","Bronx","7","Individuals",,"94","99",,"115",,"291"
"03/31/2021","Bronx","6","Individuals",,"74","27",,,,"1,963"
"03/31/2021","Bronx","5","Individuals",,"199",,,"585",,"1,208"
"03/31/2021","Bronx","4","Individuals",,,"202","99","553",,"2,088"
"02/28/2021","Manhattan","1","Individuals",,,,"240",,"100",
"02/28/2021","Staten Island","3","Individuals",,,,,,,
"02/28/2021","Staten Island","2","Individuals",,,,,,,
"02/28/2021","Staten Island","1","Individuals",,,,,,,"109"
"02/28/2021","Queens","14","Individuals",,"296",,"190",,"125","136"
"02/28/2021","Queens","13","Individuals",,,,"590",,"187","817"
"02/28/2021","Queens","12","Individuals",,"208","165","992",,,"1,338"
"02/28/2021","Queens","11","Individuals",,,,,,,
"02/28/2021","Queens","10","Individuals","335",,"168","59",,"257",
"02/28/2021","Queens","9","Individuals",,,,,,,
"02/28/2021","Queens","8","Individuals",,,,,,,"322"
"02/28/2021","Queens","7","Individuals",,,"96","200",,"85",
"02/28/2021","Queens","6","Individuals",,,,,,,
"02/28/2021","Queens","5","Individuals",,,"100",,,,
"02/28/2021","Queens","4","Individuals",,,,"177",,,"494"
"02/28/2021","Queens","3","Individuals",,,,"453",,,"691"
"02/28/2021","Queens","2","Individuals",,"264",,"112",,"316","177"
"02/28/2021","Queens","1","Individuals",,,"112","889",,"142","302"
"02/28/2021","Manhattan","12","Individuals",,,"220",,,"101",
"02/28/2021","Manhattan","11","Individuals",,,"768",,,,"485"
"02/28/2021","Manhattan","10","Individuals",,,"322",,,,"737"
"02/28/2021","Manhattan","9","Individuals",,,,,,,"642"
"02/28/2021","Manhattan","8","Individuals",,,"39","301",,,
"02/28/2021","Manhattan","7","Individuals",,"200","76","575",,,"573"
"02/28/2021","Manhattan","6","Individuals",,,"529","472",,,
"02/28/2021","Manhattan","5","Individuals",,"310",,"1,728",,"1,569","334"
"02/28/2021","Manhattan","4","Individuals",,,,"1,551",,"587",
"02/28/2021","Manhattan","3","Individuals",,,"93","530",,"182","347"
"02/28/2021","Manhattan","2","Individuals",,,,"195",,,
"02/28/2021","Brooklyn","18","Individuals",,"339",,,,,"595"
"02/28/2021","Brooklyn","17","Individuals",,,,"134",,,"643"
"02/28/2021","Brooklyn","16","Individuals",,,"140","499",,"59","2,103"
"02/28/2021","Brooklyn","15","Individuals",,,,,,,"154"
"02/28/2021","Brooklyn","14","Individuals",,,,,,,"64"
"02/28/2021","Brooklyn","13","Individuals",,,,"69",,,
"02/28/2021","Brooklyn","12","Individuals",,,,"98",,,"143"
"02/28/2021","Brooklyn","11","Individuals",,,,,,,
"02/28/2021","Brooklyn","10","Individuals",,,,,,,
"02/28/2021","Brooklyn","9","Individuals",,,"112",,,,"394"
"02/28/2021","Brooklyn","8","Individuals",,,"218","88",,,"432"
"02/28/2021","Brooklyn","7","Individuals",,,"187","736",,,
"02/28/2021","Brooklyn","6","Individuals",,"112","49","420",,,"346"
"02/28/2021","Brooklyn","5","Individuals",,,"556","369",,"76","358"
"02/28/2021","Brooklyn","4","Individuals",,,"128","278",,,"790"
"02/28/2021","Brooklyn","3","Individuals",,,"31","102",,"165","478"
"02/28/2021","Brooklyn","2","Individuals",,"108","102","297",,,"66"
